radial_step,angle_deg,gx,gy,gz,bmag
22,228.29,0.140000,2.621000,0.150000,2.629019
22,229.76,0.014000,2.609000,0.173000,2.614767
22,231.22,-0.058000,2.599000,0.183000,2.606080
22,232.68,-0.209000,2.580000,0.209000,2.596875
22,234.15,-0.325000,2.555000,0.220000,2.584966
22,235.61,-0.438000,2.539000,0.227000,2.586483
22,237.07,-0.540000,2.526000,0.245000,2.594668
22,238.54,-0.695000,2.488000,0.271000,2.597424
22,240.00,-0.806000,2.463000,0.299000,2.608717
22,241.46,-0.910000,2.442000,0.310000,2.624417
22,242.93,-1.021000,2.410000,0.317000,2.636481
22,244.39,-1.140000,2.375000,0.329000,2.654895
22,245.85,-1.279000,2.332000,0.358000,2.683697
22,247.32,-1.388000,2.296000,0.376000,2.709158
22,248.78,-1.481000,2.259000,0.388000,2.728917
22,250.24,-1.597000,2.216000,0.395000,2.759908
22,251.71,-1.697000,2.167000,0.410000,2.782768
22,253.17,-1.828000,2.107000,0.437000,2.823473
22,254.63,-1.910000,2.055000,0.450000,2.841413
22,256.10,-2.003000,2.004000,0.465000,2.871280
22,257.56,-2.098000,1.959000,0.483000,2.910769
22,259.02,-2.171000,1.912000,0.493000,2.934627
22,260.49,-2.246000,1.849000,0.516000,2.954585
22,261.95,-2.309000,1.802000,0.536000,2.977580
22,263.41,-2.377000,1.758000,0.535000,3.004483
22,264.88,-2.431000,1.713000,0.552000,3.024704
22,266.34,-2.484000,1.663000,0.564000,3.042026
22,267.80,-2.541000,1.594000,0.566000,3.052519
22,269.27,-2.596000,1.548000,0.587000,3.078975
22,270.73,-2.643000,1.493000,0.585000,3.091395
22,272.20,-2.698000,1.438000,0.597000,3.115037
22,273.66,-2.741000,1.385000,0.608000,3.130650
22,275.12,-2.779000,1.307000,0.615000,3.131983
22,276.59,-2.804000,1.263000,0.621000,3.137392
22,278.05,-2.832000,1.206000,0.631000,3.142105
22,279.51,-2.858000,1.153000,0.637000,3.146958
22,280.98,-2.879000,1.100000,0.651000,3.149991
22,282.44,-2.901000,1.029000,0.649000,3.145766
22,283.90,-2.906000,0.975000,0.647000,3.132742
22,285.37,-2.925000,0.921000,0.666000,3.138060
22,286.83,-2.925000,0.865000,0.673000,3.123584
22,288.29,-2.937000,0.808000,0.673000,3.119577
22,289.76,-2.923000,0.751000,0.692000,3.096255
22,291.22,-2.917000,0.703000,0.677000,3.075943
22,292.68,-2.913000,0.639000,0.689000,3.060819
22,294.15,-2.894000,0.579000,0.695000,3.032079
22,295.61,-2.885000,0.532000,0.688000,3.013236
22,297.07,-2.873000,0.462000,0.697000,2.992220
22,298.54,-2.847000,0.421000,0.689000,2.959286
22,300.00,-2.827000,0.364000,0.692000,2.933136
22,301.46,-2.797000,0.304000,0.693000,2.897563
22,302.93,-2.766000,0.266000,0.692000,2.863630
22,304.39,-2.732000,0.198000,0.691000,2.824979
22,305.85,-2.675000,0.152000,0.700000,2.769247
22,307.32,-2.626000,0.091000,0.691000,2.716917
22,308.78,-2.585000,0.043000,0.686000,2.674821
22,310.24,-2.534000,-0.002000,0.682000,2.624173
22,311.71,-2.469000,-0.055000,0.676000,2.560461
22,313.17,-2.419000,-0.099000,0.675000,2.513362
22,314.63,-2.349000,-0.161000,0.670000,2.447983
22,316.10,-2.289000,-0.200000,0.664000,2.391739
22,317.56,-2.223000,-0.246000,0.677000,2.336787
22,319.02,-2.140000,-0.306000,0.660000,2.260273
22,320.49,-2.073000,-0.349000,0.656000,2.202150
22,321.95,-1.989000,-0.392000,0.650000,2.128916
22,323.41,-1.911000,-0.433000,0.630000,2.058230
22,324.88,-1.814000,-0.476000,0.627000,1.977448
22,326.34,-1.729000,-0.505000,0.610000,1.901727
22,327.80,-1.648000,-0.547000,0.603000,1.838130
22,329.27,-1.549000,-0.578000,0.600000,1.758831
22,330.73,-1.462000,-0.603000,0.596000,1.690050
22,332.20,-1.344000,-0.637000,0.589000,1.599696
22,333.66,-1.260000,-0.677000,0.564000,1.537539
22,335.12,-1.164000,-0.700000,0.568000,1.472250
22,336.59,-1.047000,-0.724000,0.540000,1.382745
22,338.05,-0.954000,-0.754000,0.542000,1.331314
22,339.51,-0.843000,-0.778000,0.524000,1.261154
22,340.98,-0.737000,-0.799000,0.509000,1.200271
22,342.44,-0.636000,-0.817000,0.505000,1.151959
22,343.90,-0.509000,-0.836000,0.486000,1.092782
22,345.37,-0.404000,-0.859000,0.468000,1.058358
22,346.83,-0.279000,-0.866000,0.454000,1.016815
22,348.29,-0.174000,-0.882000,0.442000,1.001780
22,349.76,-0.041000,-0.892000,0.429000,0.990649
22,351.22,0.066000,-0.905000,0.420000,0.999890
22,352.68,0.177000,-0.908000,0.393000,1.005108
22,354.15,0.289000,-0.913000,0.394000,1.035532
22,355.61,0.425000,-0.920000,0.368000,1.078169
22,357.07,0.544000,-0.913000,0.352000,1.119558
22,358.54,0.652000,-0.914000,0.339000,1.172783
23,0.00,0.761000,-0.916000,0.325000,1.234424
23,1.46,0.867000,-0.908000,0.307000,1.292440
23,2.93,1.003000,-0.905000,0.290000,1.381714
23,4.39,1.110000,-0.895000,0.275000,1.452154
23,5.85,1.227000,-0.898000,0.271000,1.544466
23,7.32,1.243000,-0.891000,0.277000,1.554239
23,8.78,1.180000,-0.879000,0.279000,1.497625
23,10.24,1.205000,-0.877000,0.268000,1.514258
23,11.71,1.205000,-0.881000,0.280000,1.518745
23,13.17,1.205000,-0.877000,0.280000,1.516428
23,14.63,1.215000,-0.873000,0.266000,1.519576
23,16.10,1.213000,-0.877000,0.276000,1.522062
23,17.56,1.205000,-0.882000,0.286000,1.520442
23,19.02,1.212000,-0.881000,0.277000,1.523757
23,20.49,1.207000,-0.882000,0.270000,1.519103
23,21.95,1.203000,-0.886000,0.270000,1.518257
23,23.41,1.210000,-0.883000,0.274000,1.522782
23,24.88,1.213000,-0.877000,0.266000,1.520281
23,26.34,1.206000,-0.879000,0.274000,1.517285
23,27.80,1.209000,-0.877000,0.275000,1.518695
23,29.27,1.207000,-0.880000,0.278000,1.519386
23,30.73,1.209000,-0.881000,0.273000,1.520648
23,32.20,1.200000,-0.883000,0.268000,1.513774
23,33.66,1.205000,-0.881000,0.276000,1.518013
23,35.12,1.205000,-0.878000,0.281000,1.517191
23,36.59,1.213000,-0.884000,0.273000,1.525567
23,38.05,1.209000,-0.881000,0.272000,1.520469
23,39.51,1.201000,-0.886000,0.280000,1.518485
23,40.98,1.210000,-0.878000,0.269000,1.518995
23,42.44,1.210000,-0.882000,0.277000,1.522745
23,43.90,1.211000,-0.882000,0.272000,1.522639
23,45.37,1.209000,-0.882000,0.271000,1.520870
23,46.83,1.212000,-0.884000,0.266000,1.523534
23,48.29,1.210000,-0.879000,0.277000,1.521010
23,49.76,1.209000,-0.881000,0.274000,1.520828
23,51.22,1.211000,-0.881000,0.283000,1.524064
23,52.68,1.204000,-0.878000,0.271000,1.514576
23,54.15,1.209000,-0.886000,0.274000,1.523730
23,55.61,1.220000,-0.884000,0.274000,1.531317
23,57.07,1.208000,-0.885000,0.266000,1.520936
23,58.54,1.205000,-0.879000,0.278000,1.517218
23,60.00,1.202000,-0.881000,0.273000,1.515089
23,61.46,1.209000,-0.882000,0.270000,1.520692
23,62.93,1.174000,-0.869000,0.278000,1.486849
23,64.39,1.152000,-0.849000,0.289000,1.459940
23,65.85,1.139000,-0.825000,0.275000,1.433029
23,67.32,1.145000,-0.817000,0.285000,1.435179
23,68.78,1.141000,-0.805000,0.274000,1.423019
23,70.24,1.135000,-0.812000,0.275000,1.422390
23,71.71,1.142000,-0.812000,0.270000,1.427028
23,73.17,1.135000,-0.809000,0.279000,1.421459
23,74.63,1.133000,-0.810000,0.282000,1.421025
23,76.10,1.137000,-0.810000,0.274000,1.422654
23,77.56,1.137000,-0.808000,0.286000,1.423878
23,79.02,1.144000,-0.816000,0.273000,1.431475
23,80.49,1.129000,-0.812000,0.284000,1.419380
23,81.95,1.139000,-0.810000,0.271000,1.423679
23,83.41,1.138000,-0.807000,0.273000,1.421556
23,84.88,1.132000,-0.808000,0.283000,1.419287
23,86.34,1.131000,-0.817000,0.273000,1.421682
23,87.80,1.133000,-0.808000,0.278000,1.419097
23,89.27,1.139000,-0.807000,0.276000,1.422936
23,90.73,1.133000,-0.809000,0.279000,1.419863
23,92.20,1.134000,-0.809000,0.265000,1.417978
23,93.66,1.166000,-0.828000,0.277000,1.456664
23,95.12,1.316000,-0.804000,0.254000,1.562942
23,96.59,1.361000,-0.794000,0.243000,1.594304
23,98.05,1.356000,-0.790000,0.245000,1.588352
23,99.51,1.344000,-0.784000,0.224000,1.571995
23,100.98,1.353000,-0.785000,0.223000,1.580052
23,102.44,1.357000,-0.774000,0.217000,1.577217
23,103.90,1.449000,-0.774000,0.220000,1.657431
23,105.37,1.674000,-0.752000,0.200000,1.846017
23,106.83,1.792000,-0.726000,0.181000,1.941932
23,108.29,1.882000,-0.713000,0.155000,2.018494
23,109.76,1.981000,-0.682000,0.138000,2.099650
23,111.22,2.090000,-0.664000,0.143000,2.197600
23,112.68,2.200000,-0.631000,0.119000,2.291794
23,114.15,2.292000,-0.617000,0.091000,2.375339
23,115.61,2.364000,-0.584000,0.091000,2.436767
23,117.07,2.438000,-0.556000,0.080000,2.501875
23,118.54,2.516000,-0.527000,0.049000,2.571067
23,120.00,2.577000,-0.505000,0.055000,2.626591
23,121.46,2.646000,-0.473000,0.054000,2.688487
23,122.93,2.713000,-0.448000,0.044000,2.750093
23,124.39,2.796000,-0.418000,0.029000,2.827221
23,125.85,2.893000,-0.374000,0.001000,2.917075
23,127.32,2.959000,-0.343000,-0.004000,2.978816
23,128.78,3.033000,-0.310000,-0.008000,3.048812
23,130.24,3.107000,-0.267000,-0.026000,3.118560
23,131.71,3.171000,-0.211000,-0.043000,3.178303
23,133.17,3.236000,-0.164000,-0.051000,3.240554
23,134.63,3.316000,-0.120000,-0.067000,3.318847
23,136.10,3.368000,-0.074000,-0.085000,3.369885
23,137.56,3.444000,-0.009000,-0.090000,3.445188
23,139.02,3.498000,0.033000,-0.101000,3.499613
23,140.49,3.554000,0.083000,-0.114000,3.556796
23,141.95,3.596000,0.132000,-0.126000,3.600627
23,143.41,3.658000,0.213000,-0.141000,3.666908
23,144.88,3.692000,0.258000,-0.157000,3.704332
23,146.34,3.725000,0.307000,-0.157000,3.740925
23,147.80,3.764000,0.364000,-0.170000,3.785379
23,149.27,3.801000,0.419000,-0.163000,3.827497
23,150.73,3.826000,0.488000,-0.194000,3.861872
23,152.20,3.840000,0.555000,-0.203000,3.885207
23,153.66,3.871000,0.614000,-0.196000,3.924290
23,155.12,3.884000,0.669000,-0.207000,3.946627
23,156.59,3.892000,0.731000,-0.220000,3.966160
23,158.05,3.902000,0.803000,-0.220000,3.989839
23,159.51,3.908000,0.860000,-0.236000,4.008461
23,160.98,3.902000,0.924000,-0.223000,4.016106
23,162.44,3.898000,0.982000,-0.234000,4.026597
23,163.90,3.890000,1.045000,-0.242000,4.035181
23,165.37,3.860000,1.116000,-0.244000,4.025493
23,166.83,3.850000,1.172000,-0.245000,4.031887
23,168.29,3.831000,1.229000,-0.250000,4.031067
23,169.76,3.798000,1.292000,-0.245000,4.019215
23,171.22,3.767000,1.342000,-0.249000,4.006651
23,172.68,3.730000,1.421000,-0.246000,3.999082
23,174.15,3.684000,1.473000,-0.249000,3.975372
23,175.61,3.642000,1.529000,-0.246000,3.957590
23,177.07,3.591000,1.584000,-0.255000,3.933111
23,178.54,3.541000,1.647000,-0.247000,3.913093
23,180.00,3.471000,1.710000,-0.235000,3.876489
23,181.46,3.413000,1.759000,-0.232000,3.846619
23,182.93,3.362000,1.808000,-0.236000,3.824605
23,184.39,3.293000,1.863000,-0.224000,3.790092
23,185.85,3.220000,1.902000,-0.220000,3.746252
23,187.32,3.145000,1.958000,-0.214000,3.710874
23,188.78,3.061000,2.000000,-0.208000,3.662374
23,190.24,2.989000,2.046000,-0.199000,3.627649
23,191.71,2.911000,2.092000,-0.199000,3.590263
23,193.17,2.815000,2.125000,-0.187000,3.531971
23,194.63,2.693000,2.180000,-0.177000,3.469291
23,196.10,2.620000,2.216000,-0.163000,3.435349
23,197.56,2.528000,2.255000,-0.155000,3.391141
23,199.02,2.437000,2.279000,-0.143000,3.339650
23,200.49,2.350000,2.313000,-0.130000,3.299904
23,201.95,2.218000,2.345000,-0.129000,3.230354
23,203.41,2.127000,2.374000,-0.122000,3.189810
23,204.88,2.024000,2.408000,-0.103000,3.147324
23,206.34,1.916000,2.426000,-0.094000,3.092793
23,207.80,1.790000,2.455000,-0.084000,3.039438
23,209.27,1.674000,2.480000,-0.067000,2.992852
23,210.73,1.570000,2.495000,-0.049000,2.948275
23,212.20,1.460000,2.503000,-0.044000,2.898024
23,213.66,1.348000,2.514000,-0.029000,2.852743
23,215.12,1.206000,2.530000,-0.023000,2.802832
23,216.59,1.100000,2.541000,0.005000,2.768882
23,218.05,0.983000,2.544000,0.025000,2.727426
23,219.51,0.867000,2.546000,0.034000,2.689788
23,220.98,0.753000,2.556000,0.055000,2.665177
23,222.44,0.635000,2.557000,0.066000,2.635494
23,223.90,0.526000,2.561000,0.084000,2.615808
23,225.37,0.400000,2.552000,0.093000,2.584831
23,226.83,0.282000,2.540000,0.107000,2.557845
23,228.29,0.171000,2.535000,0.113000,2.543272
23,229.76,0.050000,2.527000,0.132000,2.530939
23,231.22,-0.063000,2.515000,0.165000,2.521194
23,232.68,-0.178000,2.502000,0.174000,2.514352
23,234.15,-0.294000,2.483000,0.193000,2.507783
23,235.61,-0.405000,2.458000,0.207000,2.499728
23,237.07,-0.523000,2.439000,0.220000,2.504127
23,238.54,-0.660000,2.404000,0.249000,2.505358
23,240.00,-0.764000,2.393000,0.264000,2.525835
23,241.46,-0.866000,2.357000,0.271000,2.525638
23,242.93,-0.976000,2.332000,0.288000,2.544355
23,244.39,-1.083000,2.301000,0.302000,2.560995
23,245.85,-1.229000,2.254000,0.336000,2.589180
23,247.32,-1.333000,2.220000,0.341000,2.611814
23,248.78,-1.443000,2.184000,0.372000,2.643953
23,250.24,-1.542000,2.134000,0.359000,2.657179
23,251.71,-1.647000,2.091000,0.378000,2.688452
23,253.17,-1.756000,2.032000,0.406000,2.716136
23,254.63,-1.842000,1.990000,0.418000,2.743681
23,256.10,-1.920000,1.945000,0.435000,2.767427
23,257.56,-1.997000,1.902000,0.459000,2.795764
23,259.02,-2.059000,1.861000,0.467000,2.814408
23,260.49,-2.143000,1.799000,0.467000,2.836713
23,261.95,-2.207000,1.766000,0.474000,2.866057
23,263.41,-2.260000,1.711000,0.494000,2.877352
23,264.88,-2.310000,1.672000,0.510000,2.896858
23,266.34,-2.360000,1.630000,0.522000,2.915302
23,267.80,-2.416000,1.566000,0.532000,2.927872
23,269.27,-2.461000,1.519000,0.535000,2.941106
23,270.73,-2.509000,1.472000,0.547000,2.959911
23,272.20,-2.544000,1.410000,0.563000,2.962601
23,273.66,-2.581000,1.368000,0.552000,2.972825
23,275.12,-2.619000,1.303000,0.580000,2.982175
23,276.59,-2.656000,1.259000,0.582000,2.996355
23,278.05,-2.686000,1.203000,0.585000,3.000672
23,279.51,-2.716000,1.152000,0.586000,3.007849
23,280.98,-2.734000,1.089000,0.601000,3.003644
23,282.44,-2.751000,1.038000,0.611000,3.003126
23,283.90,-2.763000,0.984000,0.615000,2.996773
23,285.37,-2.774000,0.935000,0.622000,2.992689
23,286.83,-2.779000,0.886000,0.623000,2.982611
23,288.29,-2.790000,0.816000,0.632000,2.974791
23,289.76,-2.784000,0.768000,0.629000,2.955693
23,291.22,-2.780000,0.722000,0.636000,2.941799
23,292.68,-2.773000,0.662000,0.642000,2.922317
23,294.15,-2.764000,0.611000,0.647000,2.903726
23,295.61,-2.751000,0.547000,0.648000,2.878735
23,297.07,-2.730000,0.494000,0.656000,2.850837
23,298.54,-2.709000,0.434000,0.655000,2.820649
23,300.00,-2.686000,0.396000,0.653000,2.792458
23,301.46,-2.649000,0.345000,0.660000,2.751695
23,302.93,-2.598000,0.288000,0.654000,2.694488
23,304.39,-2.572000,0.245000,0.660000,2.666610
23,305.85,-2.532000,0.183000,0.649000,2.620251
23,307.32,-2.491000,0.142000,0.655000,2.579587
23,308.78,-2.450000,0.093000,0.645000,2.535187
23,310.24,-2.394000,0.036000,0.650000,2.480934
23,311.71,-2.351000,-0.008000,0.643000,2.437358
23,313.17,-2.297000,-0.046000,0.642000,2.385475
23,314.63,-2.240000,-0.096000,0.632000,2.329429
23,316.10,-2.175000,-0.139000,0.636000,2.270340
23,317.56,-2.116000,-0.174000,0.625000,2.213223
23,319.02,-2.045000,-0.232000,0.612000,2.147183
23,320.49,-1.969000,-0.269000,0.619000,2.081462
23,321.95,-1.887000,-0.320000,0.612000,2.009406
23,323.41,-1.812000,-0.363000,0.606000,1.944826
23,324.88,-1.738000,-0.388000,0.591000,1.876291
23,326.34,-1.653000,-0.431000,0.587000,1.806305
23,327.80,-1.565000,-0.472000,0.579000,1.734142
23,329.27,-1.471000,-0.501000,0.576000,1.657292
23,330.73,-1.390000,-0.530000,0.565000,1.591297
23,332.20,-1.283000,-0.563000,0.545000,1.503357
23,333.66,-1.204000,-0.590000,0.544000,1.446946
23,335.12,-1.121000,-0.611000,0.548000,1.389340
23,336.59,-1.004000,-0.640000,0.524000,1.300843
23,338.05,-0.911000,-0.669000,0.507000,1.238762
23,339.51,-0.794000,-0.689000,0.511000,1.168879
23,340.98,-0.710000,-0.710000,0.488000,1.116398
23,342.44,-0.616000,-0.729000,0.472000,1.064745
23,343.90,-0.494000,-0.757000,0.467000,1.017435
23,345.37,-0.397000,-0.772000,0.455000,0.980111
23,346.83,-0.272000,-0.785000,0.441000,0.940580
23,348.29,-0.178000,-0.794000,0.419000,0.915249
23,349.76,-0.074000,-0.799000,0.423000,0.907087
23,351.22,0.058000,-0.817000,0.400000,0.911511
23,352.68,0.156000,-0.816000,0.385000,0.915651
23,354.15,0.263000,-0.826000,0.371000,0.942914
23,355.61,0.370000,-0.830000,0.356000,0.975980
23,357.07,0.499000,-0.834000,0.338000,1.028981
23,358.54,0.605000,-0.834000,0.332000,1.082499
24,0.00,0.715000,-0.839000,0.322000,1.148403
24,1.46,0.815000,-0.829000,0.313000,1.203925
24,2.93,0.924000,-0.824000,0.285000,1.270424
24,4.39,1.051000,-0.816000,0.271000,1.357902
24,5.85,1.161000,-0.812000,0.259000,1.440259
24,7.32,1.189000,-0.811000,0.263000,1.463083
24,8.78,1.159000,-0.802000,0.285000,1.437953
24,10.24,1.154000,-0.804000,0.270000,1.432142
24,11.71,1.156000,-0.798000,0.275000,1.431351
24,13.17,1.144000,-0.804000,0.271000,1.424287
24,14.63,1.151000,-0.801000,0.268000,1.427665
24,16.10,1.153000,-0.802000,0.266000,1.429465
24,17.56,1.157000,-0.796000,0.278000,1.431625
24,19.02,1.152000,-0.796000,0.273000,1.426622
24,20.49,1.156000,-0.797000,0.274000,1.430602
24,21.95,1.151000,-0.802000,0.253000,1.425487
24,23.41,1.155000,-0.805000,0.270000,1.433510
24,24.88,1.158000,-0.806000,0.269000,1.436301
24,26.34,1.149000,-0.805000,0.273000,1.429250
24,27.80,1.154000,-0.803000,0.275000,1.432533
24,29.27,1.156000,-0.797000,0.273000,1.430410
24,30.73,1.158000,-0.796000,0.272000,1.431281
24,32.20,1.151000,-0.806000,0.253000,1.427742
24,33.66,1.154000,-0.799000,0.275000,1.430294
24,35.12,1.158000,-0.796000,0.265000,1.429967
24,36.59,1.156000,-0.802000,0.264000,1.431515
24,38.05,1.160000,-0.803000,0.275000,1.437371
24,39.51,1.157000,-0.801000,0.263000,1.431579
24,40.98,1.151000,-0.808000,0.265000,1.431045
24,42.44,1.156000,-0.799000,0.269000,1.430768
24,43.90,1.151000,-0.802000,0.261000,1.426929
24,45.37,1.157000,-0.798000,0.264000,1.430087
24,46.83,1.156000,-0.800000,0.267000,1.430952
24,48.29,1.159000,-0.798000,0.271000,1.433013
24,49.76,1.160000,-0.804000,0.262000,1.435500
24,51.22,1.154000,-0.801000,0.274000,1.431221
24,52.68,1.151000,-0.804000,0.259000,1.427690
24,54.15,1.151000,-0.801000,0.268000,1.427665
24,55.61,1.150000,-0.804000,0.269000,1.428733
24,57.07,1.149000,-0.804000,0.269000,1.427928
24,58.54,1.150000,-0.803000,0.268000,1.427982
24,60.00,1.153000,-0.806000,0.257000,1.430068
24,61.46,1.136000,-0.783000,0.268000,1.405492
24,62.93,1.126000,-0.782000,0.270000,1.397247
24,64.39,1.111000,-0.757000,0.262000,1.369677
24,65.85,1.115000,-0.743000,0.265000,1.365833
24,67.32,1.106000,-0.740000,0.274000,1.358643
24,68.78,1.106000,-0.740000,0.260000,1.355889
24,70.24,1.094000,-0.738000,0.267000,1.346391
24,71.71,1.098000,-0.741000,0.253000,1.348590
24,73.17,1.098000,-0.740000,0.264000,1.350148
24,74.63,1.098000,-0.742000,0.268000,1.352033
24,76.10,1.105000,-0.742000,0.252000,1.354656
24,77.56,1.095000,-0.740000,0.265000,1.347906
24,79.02,1.099000,-0.736000,0.267000,1.349365
24,80.49,1.101000,-0.737000,0.265000,1.351146
24,81.95,1.097000,-0.739000,0.268000,1.349575
24,83.41,1.105000,-0.740000,0.267000,1.356434
24,84.88,1.098000,-0.735000,0.263000,1.347219
24,86.34,1.100000,-0.741000,0.258000,1.351164
24,87.80,1.094000,-0.744000,0.268000,1.349887
24,89.27,1.102000,-0.737000,0.262000,1.351376
24,90.73,1.105000,-0.738000,0.259000,1.353791
24,92.20,1.071000,-0.709000,0.223000,1.303630
24,93.66,1.179000,-0.744000,0.264000,1.418899
24,95.12,1.247000,-0.735000,0.236000,1.466605
24,96.59,1.255000,-0.728000,0.245000,1.471405
24,98.05,1.244000,-0.728000,0.241000,1.461370
24,99.51,1.260000,-0.730000,0.230000,1.474246
24,100.98,1.369000,-0.719000,0.224000,1.562465
24,102.44,1.479000,-0.708000,0.216000,1.653893
24,103.90,1.553000,-0.690000,0.192000,1.710197
24,105.37,1.655000,-0.677000,0.180000,1.797152
24,106.83,1.753000,-0.658000,0.171000,1.880216
24,108.29,1.848000,-0.635000,0.158000,1.960432
24,109.76,1.928000,-0.618000,0.141000,2.029529
24,111.22,2.015000,-0.601000,0.128000,2.106611
24,112.68,2.121000,-0.569000,0.109000,2.198700
24,114.15,2.196000,-0.537000,0.104000,2.263095
24,115.61,2.277000,-0.511000,0.104000,2.335951
24,117.07,2.346000,-0.488000,0.086000,2.397761
24,118.54,2.413000,-0.459000,0.074000,2.457382
24,120.00,2.500000,-0.432000,0.056000,2.537668
24,121.46,2.574000,-0.410000,0.050000,2.606928
24,122.93,2.641000,-0.378000,0.039000,2.668199
24,124.39,2.708000,-0.349000,0.028000,2.730540
24,125.85,2.773000,-0.314000,0.014000,2.790756
24,127.32,2.886000,-0.274000,0.015000,2.899017
24,128.78,2.948000,-0.231000,-0.015000,2.957075
24,130.24,3.006000,-0.191000,-0.024000,3.012158
24,131.71,3.089000,-0.142000,-0.031000,3.092418
24,133.17,3.146000,-0.100000,-0.045000,3.147911
24,134.63,3.215000,-0.057000,-0.069000,3.216245
24,136.10,3.270000,-0.004000,-0.072000,3.270795
24,137.56,3.329000,0.039000,-0.087000,3.330365
24,139.02,3.394000,0.093000,-0.093000,3.396547
24,140.49,3.440000,0.147000,-0.106000,3.444771
24,141.95,3.482000,0.213000,-0.124000,3.490712
24,143.41,3.517000,0.252000,-0.128000,3.528339
24,144.88,3.553000,0.310000,-0.140000,3.569245
24,146.34,3.609000,0.378000,-0.152000,3.631924
24,147.80,3.631000,0.418000,-0.171000,3.658979
24,149.27,3.656000,0.476000,-0.172000,3.690867
24,150.73,3.683000,0.526000,-0.172000,3.724345
24,152.20,3.701000,0.593000,-0.194000,3.753223
24,153.66,3.714000,0.661000,-0.199000,3.777607
24,155.12,3.731000,0.718000,-0.201000,3.804771
24,156.59,3.737000,0.771000,-0.202000,3.821049
24,158.05,3.734000,0.827000,-0.213000,3.830412
24,159.51,3.743000,0.880000,-0.215000,3.851061
24,160.98,3.732000,0.952000,-0.222000,3.857903
